time,BF_object_A,lat_A,long_A,BF_object_B,lat_B,long_B,BF_object_C,lat_C,long_C,A-B,B-A,B-C,C-B,A-C,C-A
+2026-02-05T22:44:42Z,T-72,35,130.0431098,T-62,35.0000541,130.036876,BTR-80,35.0000541,130.036876,in front of,in back of,collision with,collision with,in front of,in back of
+2026-02-05T22:44:43Z,T-72,35,130.0431976,T-62,35.0000541,130.036876,BTR-80,35.0000541,130.036876,in front of,in back of,collision with,collision with,in front of,in back of
+2026-02-05T22:44:44Z,T-72,35,130.0432854,T-62,35.0000541,130.036876,BTR-80,35.0000541,130.036876,in front of,in back of,collision with,collision with,in front of,in back of
+2026-02-05T22:44:45Z,T-72,35,130.0433732,T-62,35.0000541,130.036876,BTR-80,35.0000541,130.036876,in front of,in back of,collision with,collision with,in front of,in back of
+2026-02-05T22:44:46Z,T-72,35,130.043461,T-62,35.0000541,130.036876,BTR-80,35.0000541,130.036876,in front of,in back of,collision with,collision with,in front of,in back of
+2026-02-05T22:44:47Z,T-72,35,130.0435488,T-62,35.0000541,130.036876,BTR-80,35.0000541,130.036876,in front of,in back of,collision with,collision with,in front of,in back of
+2026-02-05T22:44:48Z,T-72,35,130.0436366,T-62,35.0000541,130.036876,BTR-80,35.0000541,130.036876,in front of,in back of,collision with,collision with,in front of,in back of
+2026-02-05T22:44:49Z,T-72,35,130.0437244,T-62,35.0000541,130.036876,BTR-80,35.0000541,130.036876,in front of,in back of,collision with,collision with,in front of,in back of
+2026-02-05T22:44:50Z,T-72,35,130.0438122,T-62,35.0000541,130.036876,BTR-80,35.0000541,130.036876,in front of,in back of,collision with,collision with,in front of,in back of
+2026-02-05T22:44:51Z,T-72,35,130.0439,T-62,35.0000541,130.036876,BTR-80,35.0000541,130.036876,in front of,in back of,collision with,collision with,in front of,in back of
