time,BF_object_C,lat_C,long_C,BF_object_D,lat_D,long_D,BF_object_E,lat_E,long_E,C-D,D-C,D-E,E-D,E-C,C-E
+2026-02-05T22:43:04Z,Platform_A,35.00003329476703,130.03449806085015,K2BlackPanther,35.00005340534773,130.02722621272244,T90,35.000155120153366,130.00797364019377,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:43:05Z,Platform_A,35.00005732047953,130.03459840595787,K2BlackPanther,35.00001394397412,130.02721427326344,T90,35.00014523539046,130.00790123957225,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:43:06Z,Platform_A,35.00005474992296,130.0346664474455,K2BlackPanther,35.00004558774599,130.02722367044643,T90,35.00016681320992,130.0078375356715,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:43:07Z,Platform_A,35.00007549148905,130.0347590962454,K2BlackPanther,35.00004202478914,130.02722295028462,T90,35.00016779559399,130.0077441501291,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:43:08Z,Platform_A,35.00003950671622,130.03484802423233,K2BlackPanther,35.00002842963304,130.0272367638759,T90,35.00015228552804,130.00770280032225,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:43:09Z,Platform_A,35.00003681090069,130.0349641614409,K2BlackPanther,35.00004933413901,130.0272096211322,T90,35.00015349304355,130.00760499996156,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:43:10Z,Platform_A,35.000042687949815,130.0350106054165,K2BlackPanther,35.00001335437048,130.02723556633282,T90,35.000147962918525,130.00752457602792,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:43:11Z,Platform_A,35.00006186424289,130.03513686858764,K2BlackPanther,35.0000471273375,130.02722684383502,T90,35.000168292213885,130.00745197245882,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:43:12Z,Platform_A,35.000072081742445,130.03522831433375,K2BlackPanther,35.00002742368188,130.02720840263981,T90,35.00015104953249,130.00737936642105,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:43:13Z,Platform_A,35.00003490820207,130.03531395211422,K2BlackPanther,35.00004693001746,130.02721741658442,T90,35.00016742731699,130.0073154424659,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:43:14Z,Platform_A,35.000043643041074,130.03536160921735,K2BlackPanther,35.000017755939,130.02720007618248,T90,35.00017411547086,130.00723371441597,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:43:15Z,Platform_A,35.00005504108672,130.03546759260092,K2BlackPanther,35.000039290039076,130.02720893041652,T90,35.00014122996625,130.00716893398464,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:43:16Z,Platform_A,35.00004234675331,130.03554930737872,K2BlackPanther,35.0000362584941,130.02720687610048,T90,35.00016716003322,130.00708947806714,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:43:17Z,Platform_A,35.00005833257207,130.03563687713125,K2BlackPanther,35.00004263192284,130.0272331389473,T90,35.00015872263213,130.0070121744491,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:43:18Z,Platform_A,35.00003412682914,130.0357447436255,K2BlackPanther,35.00001723114174,130.02720630412924,T90,35.00016805010042,130.0069759732021,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:43:19Z,Platform_A,35.00005347974273,130.03581038096004,K2BlackPanther,35.000043012464495,130.02720523746538,T90,35.000159210398856,130.00687686663827,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:43:20Z,Platform_A,35.00004481319525,130.0359094027366,K2BlackPanther,35.0000344006634,130.02721019157772,T90,35.000154234497344,130.00682336828478,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:43:21Z,Platform_A,35.000068206329985,130.03598227970744,K2BlackPanther,35.000048563345636,130.02720718345242,T90,35.000157405002994,130.00672916482745,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:43:22Z,Platform_A,35.00004190810968,130.0360708435738,K2BlackPanther,35.00001570737161,130.0272071002169,T90,35.00018278938543,130.00664304599292,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:43:23Z,Platform_A,35.00004564850634,130.03619010593542,K2BlackPanther,35.0000150477752,130.02723502258192,T90,35.00017446216258,130.0065788034293,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:43:24Z,Platform_A,35.00005782105551,130.03624718597808,K2BlackPanther,35.00001483575017,130.02722881722678,T90,35.00015664117275,130.00652406170647,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:43:25Z,Platform_A,35.000063014265024,130.03633146186698,K2BlackPanther,35.00001762020887,130.0272377908443,T90,35.0001688207888,130.0064325557526,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:43:26Z,Platform_A,35.00006699648933,130.03643806229348,K2BlackPanther,35.00002022090036,130.02720269605945,T90,35.00015011150685,130.00638184323856,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:43:27Z,Platform_A,35.00004858627359,130.0365239198212,K2BlackPanther,35.00005339561468,130.02719773850336,T90,35.00017250196255,130.0062980674082,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:43:28Z,Platform_A,35.00005172383078,130.03663169753958,K2BlackPanther,35.00002568822705,130.02722102086466,T90,35.00015406018105,130.00623366482296,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:43:29Z,Platform_A,35.00007190236578,130.0366852997851,K2BlackPanther,35.00005276071254,130.02720003826505,T90,35.00017821244948,130.00616270741833,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:43:30Z,Platform_A,35.00004710599702,130.03678195626648,K2BlackPanther,35.00002260815193,130.0272263928614,T90,35.000168626636814,130.00606483516904,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:43:31Z,Platform_A,35.0000384809326,130.03687927578983,K2BlackPanther,35.0000252974735,130.02721589660797,T90,35.000141348862826,130.0060185065012,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:43:32Z,Platform_A,35.000060813645185,130.03689434148495,K2BlackPanther,35.00002865877583,130.02720629338057,T90,35.00017541610405,130.0059238039863,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:43:33Z,Platform_A,35.000040489726395,130.03688184607026,K2BlackPanther,35.00002758941257,130.02722068303615,T90,35.00016502063753,130.0058320361446,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:43:34Z,Platform_A,35.00006798543087,130.03685973693408,K2BlackPanther,35.00001986892466,130.02723471510603,T90,35.000180149945905,130.005767791304,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:43:35Z,Platform_A,35.00007083134014,130.0368678033683,K2BlackPanther,35.00000994853521,130.0272147850392,T90,35.00018137578515,130.00570172596628,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:43:36Z,Platform_A,35.00004385991336,130.03686868300406,K2BlackPanther,35.00001954143496,130.02719699794963,T90,35.00017380156118,130.00564247662732,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:43:37Z,Platform_A,35.00004904386174,130.03688043334728,K2BlackPanther,35.00004724812124,130.0272180352003,T90,35.0001757593828,130.0055577428861,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:43:38Z,Platform_A,35.00004277255771,130.03686024424988,K2BlackPanther,35.00002900806158,130.02720936985133,T90,35.00016309618404,130.00546734053992,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:43:39Z,Platform_A,35.0000559479301,130.0368824893992,K2BlackPanther,35.00005180634212,130.02722419403153,T90,35.00016532679104,130.00538655751419,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:43:40Z,Platform_A,35.00006102662307,130.0368778189637,K2BlackPanther,35.00001576558088,130.02723915537464,T90,35.000148436567095,130.005332018552,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:43:41Z,Platform_A,35.000065601228314,130.03686987362218,K2BlackPanther,35.000039817791176,130.02721632966828,T90,35.00014077333184,130.00525219640065,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:43:42Z,Platform_A,35.00003509963369,130.03687670985892,K2BlackPanther,35.000037252187845,130.0272339359112,T90,35.000153731440484,130.0051898939114,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:43:43Z,Platform_A,35.000044005575006,130.03688575390998,K2BlackPanther,35.000011266716335,130.0272212453269,T90,35.00016214879387,130.00510475958907,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:43:44Z,Platform_A,35.000044611869825,130.0368598069082,K2BlackPanther,35.00005159095823,130.02720424822363,T90,35.00014131921156,130.0050207178569,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:43:45Z,Platform_A,35.0000723651592,130.0368824539256,K2BlackPanther,35.0000507875407,130.02722003836055,T90,35.000152892730796,130.00495960827178,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:43:46Z,Platform_A,35.00006023604529,130.0368542138906,K2BlackPanther,35.00003565876147,130.02720883235955,T90,35.000157011771776,130.00487466088148,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:43:47Z,Platform_A,35.00005140911763,130.03688421012185,K2BlackPanther,35.00001805842206,130.02720084992325,T90,35.000169457465795,130.00481803518187,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:43:48Z,Platform_A,35.000052487895594,130.03687077063205,K2BlackPanther,35.00003985156469,130.02723969738605,T90,35.00017978250956,130.00475616303257,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:43:49Z,Platform_A,35.00006961711334,130.036859138303,K2BlackPanther,35.000046469308266,130.02720029633733,T90,35.000162404849824,130.0046752739937,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:43:50Z,Platform_A,35.00005143612807,130.03689028844596,K2BlackPanther,35.000039782681505,130.02721660128972,T90,35.000173375303795,130.00460020174518,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:43:51Z,Platform_A,35.00005618489069,130.0368546881725,K2BlackPanther,35.00001691974143,130.02722596166024,T90,35.00016438698279,130.00453467414022,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:43:52Z,Platform_A,35.00005344603692,130.03687543923877,K2BlackPanther,35.00004463252087,130.0272171802434,T90,35.00018061101256,130.0044420993462,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:43:53Z,Platform_A,35.000038276204755,130.0368736771838,K2BlackPanther,35.000048332855485,130.02720271547184,T90,35.00015533939946,130.0043740096032,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:43:54Z,Platform_A,35.00005406029029,130.03687608589306,K2BlackPanther,35.00003509775731,130.02719720781337,T90,35.000148293926955,130.0043004998738,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:43:55Z,Platform_A,35.0000515523354,130.03688346800575,K2BlackPanther,35.00002679756074,130.02720157713995,T90,35.000170404039594,130.00421982340114,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:43:56Z,Platform_A,35.0000599651494,130.03688002294297,K2BlackPanther,35.00000990277719,130.02721206443871,T90,35.00016659216159,130.0041638929681,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:43:57Z,Platform_A,35.000041006323634,130.03687873586006,K2BlackPanther,35.0000325443093,130.0272208891284,T90,35.000183726706986,130.00407925843453,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:43:58Z,Platform_A,35.000038172641865,130.0368545255715,K2BlackPanther,35.00003569267535,130.02719687664245,T90,35.000155390037065,130.00398832132333,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:43:59Z,Platform_A,35.000063189968635,130.03685534026545,K2BlackPanther,35.00003962153995,130.0272076750941,T90,35.000147842605216,130.003916320911,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:44:00Z,Platform_A,35.00005870667312,130.0368573934531,K2BlackPanther,35.0000235609776,130.02721099597176,T90,35.00016476133337,130.00383995958492,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:44:01Z,Platform_A,35.00007193703553,130.0368591217265,K2BlackPanther,35.00002670317615,130.02722847391112,T90,35.00014445912459,130.003797704301,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:44:02Z,Platform_A,35.00006286580375,130.03688384404896,K2BlackPanther,35.000031046789104,130.02721277588225,T90,35.00017181961931,130.0037188414376,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:44:03Z,Platform_A,35.000062183687916,130.03689632554642,K2BlackPanther,35.00002626995673,130.02721121454232,T90,35.000147570577525,130.00365806646957,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:44:04Z,Platform_A,35.00007135286156,130.03686486353362,K2BlackPanther,35.000024326552726,130.02723279509271,T90,35.00017915437562,130.00357295803067,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:44:05Z,Platform_A,35.00004780074278,130.03686210803758,K2BlackPanther,35.000010520455746,130.02722001356628,T90,35.00017946447866,130.00350532584392,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:44:06Z,Platform_A,35.000048354715894,130.03688235277082,K2BlackPanther,35.00002347879913,130.0272108494897,T90,35.00015197595352,130.0034113155858,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:44:07Z,Platform_A,35.000041925247245,130.0368580692045,K2BlackPanther,35.000050697284266,130.02720348057608,T90,35.00014185447719,130.00335195663806,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:44:08Z,Platform_A,35.000061433150876,130.03686131150457,K2BlackPanther,35.00005338163039,130.0272214610601,T90,35.00016640964574,130.00327567823356,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:44:09Z,Platform_A,35.000062832905016,130.03687606033446,K2BlackPanther,35.00002838177374,130.0272283010199,T90,35.00014500085592,130.0031848185751,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:44:10Z,Platform_A,35.00005680984694,130.03689155980862,K2BlackPanther,35.000031890010014,130.02722182951865,T90,35.00017548956566,130.00312467854326,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:44:11Z,Platform_A,35.00003661996885,130.03686754310493,K2BlackPanther,35.00001691717674,130.02720747349719,T90,35.0001490352538,130.00303414105446,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:44:12Z,Platform_A,35.00007426821694,130.03687137488507,K2BlackPanther,35.00001242402782,130.0272384751605,T90,35.0001546616544,130.00298185368183,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:44:13Z,Platform_A,35.00004459017162,130.03688458176552,K2BlackPanther,35.000025756603456,130.0272141669449,T90,35.00018207784407,130.00289102853765,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:44:14Z,Platform_A,35.000050452816296,130.03685415265332,K2BlackPanther,35.00001953859145,130.02720840449393,T90,35.00016501449811,130.00284715692416,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:44:15Z,Platform_A,35.00007047666221,130.036863046397,K2BlackPanther,35.000035983235605,130.02721887626953,T90,35.00016420948585,130.002752688657,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:44:16Z,Platform_A,35.000034896961466,130.03688112476553,K2BlackPanther,35.00003601045399,130.02721480224614,T90,35.000162819281016,130.0026937377274,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:44:17Z,Platform_A,35.00006477161592,130.03687722416453,K2BlackPanther,35.00004506140642,130.02722969182776,T90,35.00016159076722,130.00258626334463,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:44:18Z,Platform_A,35.00004005400439,130.03687110275243,K2BlackPanther,35.00002369507191,130.02721863518875,T90,35.00014256315953,130.00252006958274,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:44:19Z,Platform_A,35.00007036803292,130.0368595225191,K2BlackPanther,35.00003850232417,130.0272155894744,T90,35.000149848056566,130.00245061404488,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:44:20Z,Platform_A,35.000073750777574,130.0368808226072,K2BlackPanther,35.00004792684951,130.0272153955885,T90,35.00014917373722,130.0023804216365,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:44:21Z,Platform_A,35.00007335687112,130.03689143166946,K2BlackPanther,35.00001425552861,130.02723751885455,T90,35.00016642563893,130.0023272272921,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:44:22Z,Platform_A,35.00006611847592,130.03687379992573,K2BlackPanther,35.000017344749125,130.02721342507843,T90,35.00017089539159,130.00225694015222,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:44:23Z,Platform_A,35.000064306128074,130.03688382203072,K2BlackPanther,35.000045599837335,130.02720727946854,T90,35.00015670901132,130.00215416283882,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:44:24Z,Platform_A,35.0000502406419,130.03686229582334,K2BlackPanther,35.00004210779284,130.02720120982144,T90,35.00015089032266,130.0020824426196,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:44:25Z,Platform_A,35.00004082708184,130.03689031401746,K2BlackPanther,35.000040258548246,130.0272299440706,T90,35.00016463289366,130.00199838501212,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:44:26Z,Platform_A,35.00007000592392,130.0368631236772,K2BlackPanther,35.00005359044189,130.0272049988004,T90,35.000172657265416,130.0019631930717,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:44:27Z,Platform_A,35.00005624636836,130.03689376694314,K2BlackPanther,35.000037623692585,130.02722745897358,T90,35.00018086731458,130.0018817649763,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:44:28Z,Platform_A,35.00005609069692,130.03687280663002,K2BlackPanther,35.00003907267411,130.0272213720639,T90,35.00015660475049,130.0017785372228,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:44:29Z,Platform_A,35.00007603413732,130.03685928173735,K2BlackPanther,35.00002683450428,130.02720012148896,T90,35.0001464354405,130.00174343535446,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:44:30Z,Platform_A,35.0000702645664,130.03686323830004,K2BlackPanther,35.00001882069919,130.0272055580233,T90,35.00017525418601,130.00164153232512,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:44:31Z,Platform_A,35.00004481763073,130.03685413478533,K2BlackPanther,35.00001356063137,130.0272001330234,T90,35.00016601159549,130.0015746447742,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:44:32Z,Platform_A,35.000043246901626,130.03686138165799,K2BlackPanther,35.000035271155895,130.02722093526785,T90,35.00017342504779,130.00150287583256,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:44:33Z,Platform_A,35.000046161639354,130.03687206228008,K2BlackPanther,35.00003717402357,130.02720000316225,T90,35.00014754546076,130.001442970031,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:44:34Z,Platform_A,35.000072776590414,130.03688020371325,K2BlackPanther,35.00003951963233,130.02723130461078,T90,35.00014068405184,130.001341784937,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:44:35Z,Platform_A,35.00006839853326,130.0368648951722,K2BlackPanther,35.00003279102835,130.02720169122412,T90,35.00015059332651,130.00128132349107,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:44:36Z,Platform_A,35.00004757086741,130.03687574208567,K2BlackPanther,35.00003988217424,130.02723657003375,T90,35.00017482333635,130.00119025151218,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:44:37Z,Platform_A,35.00006524861393,130.0368951234364,K2BlackPanther,35.000050738501095,130.02721223654441,T90,35.00015367024286,130.00115409315603,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:44:38Z,Platform_A,35.00007472807204,130.03689410367414,K2BlackPanther,35.000028748735275,130.0272134259929,T90,35.000163604207266,130.00105497766387,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:44:39Z,Platform_A,35.00006638971031,130.03685513343893,K2BlackPanther,35.000024598387434,130.0272290315124,T90,35.000178424407856,130.0009662870733,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:44:40Z,Platform_A,35.0000548967452,130.03687962189917,K2BlackPanther,35.00002472132295,130.02723862012118,T90,35.00017442013404,130.00092258020555,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:44:41Z,Platform_A,35.00005665013267,130.03687416988893,K2BlackPanther,35.00003168100915,130.02722340532262,T90,35.00015171141941,130.00083037486505,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:44:42Z,Platform_A,35.00005603740919,130.03686836087437,K2BlackPanther,35.000014628884735,130.02722108977417,T90,35.00014211665635,130.00077653404205,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:44:43Z,Platform_A,35.000044761332205,130.03686010342915,K2BlackPanther,35.000031136932456,130.02721344119695,T90,35.00014123155264,130.000668789168,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:44:44Z,Platform_A,35.00004756275607,130.03687896857176,K2BlackPanther,35.00002767190036,130.02723668680886,T90,35.00015514875644,130.00060327727934,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:44:45Z,Platform_A,35.00005925394982,130.03687352135398,K2BlackPanther,35.00002365467225,130.02720147081632,T90,35.00015899680954,130.00054505610723,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:44:46Z,Platform_A,35.0000523836972,130.03688048606583,K2BlackPanther,35.000043493138,130.02721739143024,T90,35.000174481331285,130.00046208936493,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:44:47Z,Platform_A,35.00004243153311,130.03689598413828,K2BlackPanther,35.00003820330558,130.02719945313876,T90,35.00017217249746,130.0004016413921,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:44:48Z,Platform_A,35.00007452364662,130.03686807630825,K2BlackPanther,35.000039504798785,130.0272096487377,T90,35.00017016413646,130.00033258841083,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:44:49Z,Platform_A,35.000061614280895,130.0368977980752,K2BlackPanther,35.000012765250155,130.02723897545397,T90,35.00016187336495,130.00025509513543,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:44:50Z,Platform_A,35.0000498320163,130.03689367049574,K2BlackPanther,35.00003561800936,130.02720254712253,T90,35.0001569585617,130.00017581506518,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:44:51Z,Platform_A,35.00007345717888,130.03686842628534,K2BlackPanther,35.00002254956967,130.02722921004568,T90,35.00014629884249,130.00012122178427,ahead of,behind,ahead of,behind,behind,ahead of
