time,BF_object_C,lat_C,long_C,BF_object_D,lat_D,long_D,BF_object_E,lat_E,long_E,C-D,D-C,D-E,E-D,E-C,C-E
+2026-02-05T22:43:04Z,Platform_A,35.000060139415375,130.0344866017206,K2BlackPanther,35.00003941792981,130.02719733866945,T90,35.0001456124951,130.00800846034005,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:43:05Z,Platform_A,35.0000479614018,130.034598720257,K2BlackPanther,35.0000224288121,130.0272336048061,T90,35.00016528302553,130.0079045424032,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:43:06Z,Platform_A,35.00005192333215,130.03466197397483,K2BlackPanther,35.00004902704719,130.02723931419322,T90,35.00016411836899,130.00785354531226,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:43:07Z,Platform_A,35.00004122660726,130.0347756315034,K2BlackPanther,35.0000232793083,130.02720056058254,T90,35.00014618144605,130.0077754290256,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:43:08Z,Platform_A,35.00004504197378,130.03484874372128,K2BlackPanther,35.0000400640627,130.0272153570323,T90,35.00017735687295,130.0076867857991,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:43:09Z,Platform_A,35.000055014835226,130.03492972155865,K2BlackPanther,35.00003067072815,130.0272278439488,T90,35.00017642913308,130.007617600793,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:43:10Z,Platform_A,35.00006781138985,130.0350327419742,K2BlackPanther,35.0000397172056,130.02722202907108,T90,35.000169549586026,130.00752858997197,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:43:11Z,Platform_A,35.00003964939971,130.03513521653514,K2BlackPanther,35.00001506459265,130.02721799765962,T90,35.000155551856984,130.00748553394308,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:43:12Z,Platform_A,35.00006987811994,130.0352062376045,K2BlackPanther,35.000046301944806,130.02723085270136,T90,35.00016361227559,130.00738342827006,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:43:13Z,Platform_A,35.00005441314604,130.03530213025516,K2BlackPanther,35.0000195070144,130.02720487802213,T90,35.00015985566457,130.00730443167032,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:43:14Z,Platform_A,35.00006094324715,130.0353936024828,K2BlackPanther,35.00004506917584,130.02720179894123,T90,35.00015255374916,130.00725015434156,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:43:15Z,Platform_A,35.00005340585045,130.03545439340854,K2BlackPanther,35.00002154909097,130.0272346917716,T90,35.00015337279076,130.00715625813902,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:43:16Z,Platform_A,35.000037355607624,130.0355506463773,K2BlackPanther,35.00004383311101,130.02722468921212,T90,35.00016308314597,130.0071084421138,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:43:17Z,Platform_A,35.00007124332576,130.03565113559276,K2BlackPanther,35.00001973657559,130.02719832887598,T90,35.000152300295944,130.00703341358982,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:43:18Z,Platform_A,35.000068810973374,130.03575046965724,K2BlackPanther,35.000047940073884,130.02722095284093,T90,35.00015182704263,130.0069754981851,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:43:19Z,Platform_A,35.00003770130946,130.03584392234413,K2BlackPanther,35.0000281945534,130.02723749346796,T90,35.00015672978937,130.0068803222294,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:43:20Z,Platform_A,35.00004905028052,130.03589798540466,K2BlackPanther,35.00002436194468,130.027224461623,T90,35.00017567226401,130.0068150767632,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:43:21Z,Platform_A,35.00006219016154,130.03598741403772,K2BlackPanther,35.00003937628754,130.02722713755796,T90,35.000177717574026,130.00674857980857,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:43:22Z,Platform_A,35.000070998034126,130.03610453751202,K2BlackPanther,35.000037528078366,130.02720325288863,T90,35.00015626909217,130.00666087173062,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:43:23Z,Platform_A,35.00005463121734,130.03617615266606,K2BlackPanther,35.00003855903164,130.02722816131703,T90,35.00015283626832,130.0065681644133,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:43:24Z,Platform_A,35.00003821275967,130.03626974643862,K2BlackPanther,35.00004597726509,130.02723211540658,T90,35.00016065904781,130.00650640023864,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:43:25Z,Platform_A,35.00003722536712,130.03636449511453,K2BlackPanther,35.000032537341376,130.02721478287833,T90,35.00015746406422,130.00642525174723,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:43:26Z,Platform_A,35.000060317288984,130.0364274488506,K2BlackPanther,35.00003320273609,130.02723096637277,T90,35.00014749557493,130.00638627546118,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:43:27Z,Platform_A,35.000069047379625,130.03650744887113,K2BlackPanther,35.00002324143597,130.02722181336932,T90,35.000149839755316,130.0062864032421,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:43:28Z,Platform_A,35.00004488652326,130.0366043593695,K2BlackPanther,35.00001799750152,130.02721625013345,T90,35.00015943858872,130.00622942891923,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:43:29Z,Platform_A,35.00003872946783,130.03668907970172,K2BlackPanther,35.00001761745878,130.02720270689565,T90,35.000176659285934,130.0061252676565,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:43:30Z,Platform_A,35.0000646527181,130.03678448237326,K2BlackPanther,35.0000492586527,130.0272242346719,T90,35.00016922285817,130.00609170834952,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:43:31Z,Platform_A,35.00006578627605,130.03686192821286,K2BlackPanther,35.00004848654913,130.0272230424849,T90,35.000153749919335,130.00600498292815,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:43:32Z,Platform_A,35.00004106647224,130.03685897988439,K2BlackPanther,35.00002071697002,130.02723505783456,T90,35.00014440851174,130.0059074458845,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:43:33Z,Platform_A,35.00005269776973,130.03685609296534,K2BlackPanther,35.00002302519174,130.02721105144937,T90,35.00017490310503,130.00584345409032,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:43:34Z,Platform_A,35.000056813935544,130.03686096184992,K2BlackPanther,35.00004772771976,130.02722459908145,T90,35.00016195093333,130.00577096753642,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:43:35Z,Platform_A,35.0000458737775,130.03686167036474,K2BlackPanther,35.00002117855576,130.02723700427018,T90,35.00015512862066,130.0057120773899,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:43:36Z,Platform_A,35.00003958035993,130.03688553568057,K2BlackPanther,35.000042892543625,130.0272167037969,T90,35.00017984600591,130.0056165213909,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:43:37Z,Platform_A,35.00006203228113,130.0368571044909,K2BlackPanther,35.00004200459365,130.0272147615292,T90,35.00014440509826,130.00554062123078,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:43:38Z,Platform_A,35.000053765058034,130.0368788842771,K2BlackPanther,35.00002194988979,130.02721781074862,T90,35.00015841265165,130.00549866035655,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:43:39Z,Platform_A,35.000055473931816,130.03687054213128,K2BlackPanther,35.000023959647656,130.02720568129655,T90,35.00017085649219,130.00539675696237,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:43:40Z,Platform_A,35.00006569151586,130.03687458897704,K2BlackPanther,35.00002626634063,130.02721911589336,T90,35.00017524383121,130.0053553940896,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:43:41Z,Platform_A,35.00004167756462,130.0368908955276,K2BlackPanther,35.00001690509634,130.02722159004873,T90,35.0001502648748,130.00525974537592,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:43:42Z,Platform_A,35.0000613206775,130.03686017067568,K2BlackPanther,35.000018878098516,130.02720391593084,T90,35.0001489731494,130.00519921710995,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:43:43Z,Platform_A,35.000048824613984,130.03688274420415,K2BlackPanther,35.00002467196015,130.0272184093705,T90,35.00016614356256,130.00512446086503,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:43:44Z,Platform_A,35.00004711667637,130.03688684667276,K2BlackPanther,35.00003976488232,130.0272185395451,T90,35.00016692218974,130.0050244944962,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:43:45Z,Platform_A,35.00006097333204,130.0368788477023,K2BlackPanther,35.00003584928144,130.02721621605443,T90,35.00016344403356,130.00496320195467,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:43:46Z,Platform_A,35.000070080547594,130.03686895687946,K2BlackPanther,35.00003688729814,130.02723811074392,T90,35.00017476614531,130.00487815605032,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:43:47Z,Platform_A,35.00004021987849,130.0368545482578,K2BlackPanther,35.00004872704378,130.02722061719427,T90,35.000178755925866,130.00480799308653,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:43:48Z,Platform_A,35.000046554081436,130.03689252845405,K2BlackPanther,35.000018508459284,130.0272169492385,T90,35.00017333043567,130.0047651947866,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:43:49Z,Platform_A,35.000054214932966,130.03689525065496,K2BlackPanther,35.00004900590752,130.0272175976585,T90,35.0001454140927,130.004667007618,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:43:50Z,Platform_A,35.000057475415744,130.03688602327213,K2BlackPanther,35.00001989046997,130.02719852957594,T90,35.00015437084022,130.00459047018114,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:43:51Z,Platform_A,35.00004213068882,130.03685847147858,K2BlackPanther,35.000029985860046,130.02720815023528,T90,35.00017866933878,130.00452358713585,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:43:52Z,Platform_A,35.000044422613755,130.03686609993514,K2BlackPanther,35.000036451118376,130.02723320094788,T90,35.00015796730784,130.00443230053193,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:43:53Z,Platform_A,35.0000547831012,130.0368574629434,K2BlackPanther,35.0000142439972,130.02722513097416,T90,35.00015523578737,130.0043546597399,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:43:54Z,Platform_A,35.000038157344875,130.03687637390013,K2BlackPanther,35.000015967563634,130.02721849408925,T90,35.00015024392519,130.0043129836524,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:43:55Z,Platform_A,35.00006266811925,130.03689252741268,K2BlackPanther,35.000037169376235,130.02723185813784,T90,35.000146904824064,130.00420964642947,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:43:56Z,Platform_A,35.000051079913206,130.03687098922063,K2BlackPanther,35.00004164924917,130.0272108212794,T90,35.000166077741994,130.0041332190625,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:43:57Z,Platform_A,35.000043940787094,130.03687262841976,K2BlackPanther,35.000026098628425,130.02720495185787,T90,35.00015414859722,130.00407164105013,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:43:58Z,Platform_A,35.000070140534085,130.0368862915024,K2BlackPanther,35.0000415787506,130.0272343130439,T90,35.00017430950629,130.0040252080586,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:43:59Z,Platform_A,35.000072056292446,130.03686407864987,K2BlackPanther,35.00002241410156,130.02721631959855,T90,35.00015430315758,130.0039539094808,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:44:00Z,Platform_A,35.0000375211177,130.03685904991485,K2BlackPanther,35.00001867046402,130.0272131603174,T90,35.00015832328882,130.00384031657887,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:44:01Z,Platform_A,35.00006552353209,130.03685893922736,K2BlackPanther,35.00002406969722,130.02722094661252,T90,35.00016839749449,130.003784752522,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:44:02Z,Platform_A,35.00006810690815,130.03689442353098,K2BlackPanther,35.00003312908421,130.02722014021816,T90,35.00014634714748,130.0037147534161,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:44:03Z,Platform_A,35.00005700555768,130.03685603032127,K2BlackPanther,35.000024290294036,130.02720530251415,T90,35.00015064115289,130.00363957315798,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:44:04Z,Platform_A,35.000064627388085,130.03688723537545,K2BlackPanther,35.000047212306924,130.02722520903527,T90,35.00016018622185,130.00357442547985,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:44:05Z,Platform_A,35.00006298185945,130.03688173207814,K2BlackPanther,35.000031273913976,130.0272153427435,T90,35.0001594355662,130.00348479889067,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:44:06Z,Platform_A,35.00004011079347,130.03685848351722,K2BlackPanther,35.00004929138039,130.02723320404212,T90,35.00014900975385,130.00340951506044,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:44:07Z,Platform_A,35.000054099338996,130.03687405677772,K2BlackPanther,35.000048006749374,130.02721797751084,T90,35.0001635616302,130.00332584196144,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:44:08Z,Platform_A,35.000051029151024,130.03685790433943,K2BlackPanther,35.000045406650564,130.02723400302412,T90,35.00017046682423,130.00327978491447,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:44:09Z,Platform_A,35.00004964159191,130.03688491239456,K2BlackPanther,35.00003984113401,130.0272187929679,T90,35.000169027279775,130.003201544419,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:44:10Z,Platform_A,35.00004986849407,130.03689564063615,K2BlackPanther,35.000031657158665,130.02722692935757,T90,35.0001525697559,130.00312319575076,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:44:11Z,Platform_A,35.00007062464616,130.03687642150558,K2BlackPanther,35.00001565160516,130.02723346535203,T90,35.00017351764764,130.0030439467132,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:44:12Z,Platform_A,35.000044016130836,130.0368727259754,K2BlackPanther,35.000048238103524,130.02722216282078,T90,35.00014535207727,130.0029734873514,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:44:13Z,Platform_A,35.00004357012412,130.03688417301032,K2BlackPanther,35.000045940044345,130.02722028740885,T90,35.00016828133091,130.00291895215838,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:44:14Z,Platform_A,35.00005029073317,130.0368737269344,K2BlackPanther,35.00002530330339,130.0272051592146,T90,35.00016075792804,130.00280792423985,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:44:15Z,Platform_A,35.00005272189943,130.0368817525371,K2BlackPanther,35.00003729293209,130.02722120135067,T90,35.000166131017735,130.00273734934987,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:44:16Z,Platform_A,35.000040279723464,130.03687634462415,K2BlackPanther,35.00003422258899,130.02721780658385,T90,35.00015451173889,130.00267067734032,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:44:17Z,Platform_A,35.000051529517926,130.03686078304966,K2BlackPanther,35.000034705678644,130.02723865557488,T90,35.000145079592485,130.00260457708967,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:44:18Z,Platform_A,35.0000383424593,130.03686986120812,K2BlackPanther,35.0000301794995,130.02720728193395,T90,35.00016550845886,130.00255466718107,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:44:19Z,Platform_A,35.00004063385856,130.0368579380167,K2BlackPanther,35.00003556489255,130.02722304474935,T90,35.000150498148216,130.00246170668672,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:44:20Z,Platform_A,35.00004327349947,130.03686565663074,K2BlackPanther,35.00001381112766,130.02721318056263,T90,35.000149659543176,130.00236391329895,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:44:21Z,Platform_A,35.00004258458148,130.0368812041292,K2BlackPanther,35.00003343598155,130.02723689357848,T90,35.00016513204389,130.0023069170409,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:44:22Z,Platform_A,35.000067954149976,130.03686118987932,K2BlackPanther,35.00002676354909,130.02723733746413,T90,35.00015587076597,130.00225642294856,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:44:23Z,Platform_A,35.00005869916307,130.03686514522624,K2BlackPanther,35.000023588885995,130.02720495047004,T90,35.00016941250189,130.00216199769162,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:44:24Z,Platform_A,35.00007083945648,130.0368560864088,K2BlackPanther,35.00002977153619,130.02719637583755,T90,35.00017914499937,130.00207570704663,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:44:25Z,Platform_A,35.00005920829679,130.0368772873184,K2BlackPanther,35.00004311925355,130.02720990342266,T90,35.00016314475146,130.00200892626904,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:44:26Z,Platform_A,35.00003767172654,130.03689587906973,K2BlackPanther,35.000021673761886,130.02723167462563,T90,35.00017336283244,130.0019260783896,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:44:27Z,Platform_A,35.00005801221947,130.0368717529736,K2BlackPanther,35.000043304834925,130.02720699221769,T90,35.00014965370058,130.00185771711875,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:44:28Z,Platform_A,35.00003776865267,130.03687433731312,K2BlackPanther,35.00002504642452,130.02721795975128,T90,35.00015698923782,130.00181557403153,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:44:29Z,Platform_A,35.00003619823964,130.0368732238615,K2BlackPanther,35.000023809059655,130.02720049984617,T90,35.00017342658421,130.0017134714009,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:44:30Z,Platform_A,35.00006202522255,130.03686554479017,K2BlackPanther,35.00003406056224,130.02723111986415,T90,35.000169241191664,130.00165891050742,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:44:31Z,Platform_A,35.00006148150321,130.03687725986143,K2BlackPanther,35.00004742079164,130.02720722322397,T90,35.0001741053025,130.00157800567948,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:44:32Z,Platform_A,35.000036271551664,130.0368648923187,K2BlackPanther,35.000017433328416,130.0272169369574,T90,35.000150195813035,130.0015072581395,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:44:33Z,Platform_A,35.000063885426776,130.03688886515093,K2BlackPanther,35.000048511930586,130.02720528152693,T90,35.00017329080233,130.00144427487587,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:44:34Z,Platform_A,35.00006165164239,130.03688709390045,K2BlackPanther,35.00001413574286,130.0272170768981,T90,35.00015768798183,130.00136890890917,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:44:35Z,Platform_A,35.00006319381201,130.03686512505692,K2BlackPanther,35.000031142905605,130.02720796351602,T90,35.000165878291554,130.0012766244069,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:44:36Z,Platform_A,35.0000716408798,130.03689292717138,K2BlackPanther,35.00003679426932,130.0272261712903,T90,35.00015533670043,130.00118959650206,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:44:37Z,Platform_A,35.000057909887566,130.03688382066608,K2BlackPanther,35.00003287363393,130.02720157751443,T90,35.00014762070342,130.00112302907874,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:44:38Z,Platform_A,35.000066810278426,130.03686079870855,K2BlackPanther,35.000037888762094,130.02723553909763,T90,35.000158518416704,130.00104216118254,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:44:39Z,Platform_A,35.00004907571864,130.03686021007908,K2BlackPanther,35.00002818955455,130.02722237956587,T90,35.0001679364779,130.00096548222402,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:44:40Z,Platform_A,35.00005680262272,130.03686929782404,K2BlackPanther,35.0000482990098,130.02719722265257,T90,35.00014736795107,130.00089138456738,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:44:41Z,Platform_A,35.00006695184146,130.03685736934116,K2BlackPanther,35.000014934194105,130.02723870622876,T90,35.0001729347897,130.0008362544193,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:44:42Z,Platform_A,35.0000422673376,130.03688994495724,K2BlackPanther,35.00004293898567,130.0271990689905,T90,35.0001469933915,130.00076807567754,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:44:43Z,Platform_A,35.000066917085434,130.03687508691337,K2BlackPanther,35.00004599978063,130.02720607016312,T90,35.00015458992382,130.00068166235326,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:44:44Z,Platform_A,35.00005278962704,130.03686395878663,K2BlackPanther,35.000016737126245,130.02721824802333,T90,35.000174052467464,130.0006311385882,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:44:45Z,Platform_A,35.00005368020917,130.0368736272182,K2BlackPanther,35.00004583174482,130.02723667716305,T90,35.00017111488524,130.00055962734288,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:44:46Z,Platform_A,35.00003946392535,130.03689622707068,K2BlackPanther,35.00002189514712,130.02719963445747,T90,35.000151011061504,130.00048738314115,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:44:47Z,Platform_A,35.00003610888111,130.03686138945307,K2BlackPanther,35.000035615850145,130.02721186760743,T90,35.00015289096764,130.00037771062023,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:44:48Z,Platform_A,35.00006740909797,130.03687716678272,K2BlackPanther,35.000047356325176,130.0272355802024,T90,35.00016930153772,130.00032220108835,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:44:49Z,Platform_A,35.000044370748945,130.036868073753,K2BlackPanther,35.00004477639805,130.0272391301746,T90,35.0001594448516,130.00026640016117,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:44:50Z,Platform_A,35.0000710879062,130.0368867399139,K2BlackPanther,35.00004090234795,130.02723908178126,T90,35.00017010111156,130.000192773399,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:44:51Z,Platform_A,35.00005140991052,130.03688211359972,K2BlackPanther,35.000047529738886,130.0272119329136,T90,35.0001712767483,130.00009295659657,ahead of,behind,ahead of,behind,behind,ahead of
