time,BF_object_C,lat_C,long_C,BF_object_D,lat_D,long_D,BF_object_E,lat_E,long_E,C-D,D-C,D-E,E-D,C-E,E-C
+2026-02-05T22:42:54Z,Platform_A,35.00012437759217,130.03363578406788,K2BlackPanther,35.0000378104046,130.02460545466047,T90,35.00016816703704,130.01266569246917,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:42:55Z,Platform_A,35.00011235914445,130.03370915953855,K2BlackPanther,35.00006125391066,130.0245722770971,T90,35.0001572037126,130.0126123728171,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:42:56Z,Platform_A,35.00010043156452,130.03379985083038,K2BlackPanther,35.000057702915356,130.02458118732773,T90,35.00016712420977,130.01253726593987,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:42:57Z,Platform_A,35.000109268186506,130.03391193457287,K2BlackPanther,35.000067025258666,130.0245799845075,T90,35.00017966667768,130.01247334988486,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:42:58Z,Platform_A,35.00009126292506,130.03397589517613,K2BlackPanther,35.0000568737603,130.02459557301532,T90,35.00016988726687,130.01243611595157,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:42:59Z,Platform_A,35.000113794547104,130.03405491899744,K2BlackPanther,35.00003943369663,130.024585389213,T90,35.00017055190081,130.01236991447246,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:43:00Z,Platform_A,35.00009661570287,130.03413485403343,K2BlackPanther,35.000067458410896,130.02458227005536,T90,35.00014655941112,130.01228616685611,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:43:01Z,Platform_A,35.00011422299992,130.03424892681736,K2BlackPanther,35.000070579083896,130.02459374000804,T90,35.00014478965616,130.01223677153985,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:43:02Z,Platform_A,35.00011359888685,130.03432942962408,K2BlackPanther,35.0000623060093,130.02456387982252,T90,35.00014811407487,130.01217424230137,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:43:03Z,Platform_A,35.00011509537401,130.03440874081394,K2BlackPanther,35.00006149470081,130.02457855932354,T90,35.00014950963288,130.01210400316927,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:43:04Z,Platform_A,35.00011404666419,130.0345240175846,K2BlackPanther,35.00006816606389,130.0246041456547,T90,35.00015367974611,130.01203581121447,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:43:05Z,Platform_A,35.00011015902429,130.03461513402766,K2BlackPanther,35.000043339499214,130.02456595822463,T90,35.0001475509926,130.01196784143747,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:43:06Z,Platform_A,35.00011501459593,130.03469688754663,K2BlackPanther,35.00005479549828,130.02459017254492,T90,35.000173817042956,130.01191523214277,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:43:07Z,Platform_A,35.000121987733415,130.0347829499242,K2BlackPanther,35.000062183054034,130.02460009745067,T90,35.000149919776966,130.0118730369636,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:43:08Z,Platform_A,35.00011874020354,130.034839560227,K2BlackPanther,35.00004577969048,130.0245996217464,T90,35.00017251236032,130.01178958358244,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:43:09Z,Platform_A,35.00011607744704,130.03492376191207,K2BlackPanther,35.00006369831907,130.02457218903496,T90,35.00014790623303,130.01173396732906,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:43:10Z,Platform_A,35.00011623522414,130.03504211770624,K2BlackPanther,35.00005367592575,130.0245809707643,T90,35.00014633664457,130.0116588383117,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:43:11Z,Platform_A,35.00012303979734,130.03513115397146,K2BlackPanther,35.000056807252555,130.02460339365908,T90,35.00017605765934,130.0115961256522,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:43:12Z,Platform_A,35.000125586517036,130.03519441102213,K2BlackPanther,35.00005508365897,130.02459092537325,T90,35.00014807871044,130.01155499324994,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:43:13Z,Platform_A,35.000122700711415,130.0353025399058,K2BlackPanther,35.00005168380476,130.02456434481144,T90,35.00015841227962,130.01147621781817,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:43:14Z,Platform_A,35.00011089234719,130.03539183094165,K2BlackPanther,35.000046002373274,130.02456253226896,T90,35.00017758801814,130.01139218772542,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:43:15Z,Platform_A,35.00009965090646,130.0354732920417,K2BlackPanther,35.0000421806112,130.02459333149594,T90,35.00015323086655,130.01133616916172,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:43:16Z,Platform_A,35.00009136356292,130.03557654317962,K2BlackPanther,35.00004073167826,130.02457086818606,T90,35.000171396156155,130.01128974264495,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:43:17Z,Platform_A,35.00011987581657,130.03564891583335,K2BlackPanther,35.000070082719134,130.02456331649012,T90,35.000147469218426,130.01123090265492,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:43:18Z,Platform_A,35.00009189759945,130.03574925815767,K2BlackPanther,35.00005097275717,130.0245917947404,T90,35.000173679015205,130.01117394283588,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:43:19Z,Platform_A,35.00011891884719,130.03580149089663,K2BlackPanther,35.000054656629935,130.02457060846766,T90,35.00016225571311,130.01109054277268,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:43:20Z,Platform_A,35.00012336496705,130.03590942514793,K2BlackPanther,35.000036793993495,130.02458910695333,T90,35.00017376597243,130.01102722521662,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:43:21Z,Platform_A,35.000095700604284,130.03599182913322,K2BlackPanther,35.000055672174014,130.024576401559,T90,35.00017262866324,130.01095300422205,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:43:22Z,Platform_A,35.000097198799814,130.036064559519,K2BlackPanther,35.000040135714436,130.02457688162175,T90,35.00014445950775,130.01089909864137,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:43:23Z,Platform_A,35.000093392157744,130.0361954169035,K2BlackPanther,35.00005250318216,130.0245706822278,T90,35.00017913039525,130.01083991092833,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:43:24Z,Platform_A,35.00012102800925,130.03627092426757,K2BlackPanther,35.00004692447873,130.0245896985618,T90,35.000152738447696,130.01079402649538,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:43:25Z,Platform_A,35.00010763671318,130.03632945093983,K2BlackPanther,35.000064498290975,130.02460039691383,T90,35.00015646091256,130.01072684245577,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:43:26Z,Platform_A,35.000094415804405,130.03643775038017,K2BlackPanther,35.00003880369102,130.02459455140547,T90,35.000167772137715,130.0106407512188,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:43:27Z,Platform_A,35.00010737165403,130.0365270823021,K2BlackPanther,35.000064053020566,130.0245814424906,T90,35.00017273853618,130.0105934770026,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:43:28Z,Platform_A,35.000107686257095,130.03659587738656,K2BlackPanther,35.00004048878122,130.02457414817366,T90,35.00017945849262,130.01053019268406,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:43:29Z,Platform_A,35.000091000333256,130.03668630623702,K2BlackPanther,35.00003868327118,130.02458763579276,T90,35.00016288861554,130.01044901841865,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:43:30Z,Platform_A,35.000097815020425,130.03680205291377,K2BlackPanther,35.00004597004138,130.02457282783817,T90,35.00017548156058,130.01038274320683,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:43:31Z,Platform_A,35.00010315405471,130.03686591992144,K2BlackPanther,35.000052748842265,130.0245782529799,T90,35.000170100335936,130.01033008383487,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:43:32Z,Platform_A,35.00012112978634,130.03688380878322,K2BlackPanther,35.00004528146555,130.02458957192377,T90,35.00017234668204,130.01028725280833,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:43:33Z,Platform_A,35.00011329055691,130.03687710988305,K2BlackPanther,35.0000374364148,130.02459503607645,T90,35.00017108265693,130.01021762657587,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:43:34Z,Platform_A,35.00011180701516,130.03688932689406,K2BlackPanther,35.000056271886336,130.02456900551488,T90,35.00015755371626,130.0101338082776,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:43:35Z,Platform_A,35.00009082320434,130.03687975104643,K2BlackPanther,35.000061872986336,130.02460141598615,T90,35.000171361063856,130.01009501421802,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:43:36Z,Platform_A,35.000108930468905,130.03687310514465,K2BlackPanther,35.00006301580693,130.02459439112963,T90,35.000162676625635,130.0100293042915,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:43:37Z,Platform_A,35.000109118209956,130.0368621294928,K2BlackPanther,35.000039519654,130.02457967298304,T90,35.000166635105835,130.00996997760438,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:43:38Z,Platform_A,35.000092450822535,130.0368865294488,K2BlackPanther,35.000050726253484,130.0245738825483,T90,35.000166160695635,130.00988085076705,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:43:39Z,Platform_A,35.00010814187461,130.03689527806847,K2BlackPanther,35.00006608714826,130.02458436362315,T90,35.000174200305544,130.0098328656983,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:43:40Z,Platform_A,35.00010664252483,130.0368695862973,K2BlackPanther,35.00004375591185,130.024576223381,T90,35.00015814493763,130.00977918337935,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:43:41Z,Platform_A,35.00010978305747,130.03687164385875,K2BlackPanther,35.00003648598308,130.02458244606794,T90,35.000146603760896,130.0096968049105,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:43:42Z,Platform_A,35.00011814030508,130.03687553275705,K2BlackPanther,35.00003908700989,130.02458209893405,T90,35.00017167942502,130.00965838259512,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:43:43Z,Platform_A,35.00009193173275,130.03687769767373,K2BlackPanther,35.00004736445707,130.0245657790743,T90,35.00016659608919,130.00958011886786,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:43:44Z,Platform_A,35.00009776774454,130.036871777115,K2BlackPanther,35.00006872602795,130.02460019737802,T90,35.00017798842514,130.009499390053,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:43:45Z,Platform_A,35.00009249436954,130.03685716127262,K2BlackPanther,35.00004690847539,130.02457569267958,T90,35.00017868737346,130.0094272626898,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:43:46Z,Platform_A,35.00009570756289,130.03687476790336,K2BlackPanther,35.00005441521188,130.02457566449334,T90,35.00015568068513,130.00939345919122,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:43:47Z,Platform_A,35.000102051457446,130.0368677500894,K2BlackPanther,35.00005446114958,130.02458852753955,T90,35.000177153586485,130.0093041934313,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:43:48Z,Platform_A,35.00011433460084,130.0368606278418,K2BlackPanther,35.00007037917475,130.02457033233625,T90,35.00014612496691,130.0092595911119,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:43:49Z,Platform_A,35.000100459016096,130.03688240122196,K2BlackPanther,35.00006934354761,130.02459446090717,T90,35.00017503337505,130.0091896205541,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:43:50Z,Platform_A,35.00011341294337,130.0368544550958,K2BlackPanther,35.00006911432695,130.02459922153162,T90,35.00015985408343,130.0091397855277,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:43:51Z,Platform_A,35.00010125098494,130.03687759877891,K2BlackPanther,35.000044638187084,130.02459351746987,T90,35.00014676297819,130.00907158972805,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:43:52Z,Platform_A,35.000110223721876,130.03688428835753,K2BlackPanther,35.00004836123302,130.02459000238477,T90,35.00016054842765,130.0089892110712,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:43:53Z,Platform_A,35.00011164515778,130.03689333084165,K2BlackPanther,35.000038288459,130.02456914010946,T90,35.00017523717696,130.00894995403607,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:43:54Z,Platform_A,35.00009321481894,130.03686054377272,K2BlackPanther,35.00007126527173,130.0245878997072,T90,35.00016274403392,130.00889271679165,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:43:55Z,Platform_A,35.00011725652701,130.0368786857654,K2BlackPanther,35.00005569154264,130.02460589042647,T90,35.000149267591226,130.00879829322676,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:43:56Z,Platform_A,35.00010799995519,130.0368771506139,K2BlackPanther,35.00003781513073,130.02460158230545,T90,35.00014541405689,130.008735020124,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:43:57Z,Platform_A,35.00011429227731,130.03687615923457,K2BlackPanther,35.00006029783295,130.02456300327052,T90,35.00017557225078,130.00866916283672,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:43:58Z,Platform_A,35.000125833934234,130.03686357829417,K2BlackPanther,35.00005122522124,130.02459917523115,T90,35.00016960084981,130.00864417127812,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:43:59Z,Platform_A,35.000094302870274,130.03687809505445,K2BlackPanther,35.00005815844645,130.02458396490684,T90,35.00017963416463,130.0085538114581,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:44:00Z,Platform_A,35.00012586392987,130.03688765993118,K2BlackPanther,35.0000375295422,130.02458687573403,T90,35.0001560713894,130.00847810215575,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:44:01Z,Platform_A,35.00011281391324,130.03689122922611,K2BlackPanther,35.00004909275511,130.0245794784146,T90,35.00015623454352,130.00843746852564,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:44:02Z,Platform_A,35.00010147972022,130.03686663396175,K2BlackPanther,35.00005108129746,130.0245792347212,T90,35.00016842245315,130.00838910079122,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:44:03Z,Platform_A,35.000090711750815,130.03688649474444,K2BlackPanther,35.00004688143597,130.0245977562301,T90,35.000161643087935,130.00832975602663,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:44:04Z,Platform_A,35.00012011053255,130.03689441184804,K2BlackPanther,35.00007135572686,130.0245701006331,T90,35.00014867562591,130.00825746400307,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:44:05Z,Platform_A,35.000100385693095,130.03688526639397,K2BlackPanther,35.00003900826119,130.02459156238768,T90,35.00015806028269,130.00818903055307,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:44:06Z,Platform_A,35.00012620080146,130.0368888539753,K2BlackPanther,35.000045332738864,130.02456865155565,T90,35.00015305869498,130.00810077622413,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:44:07Z,Platform_A,35.000105922896054,130.03685748676725,K2BlackPanther,35.00006923449395,130.02458506403306,T90,35.000161368187904,130.0080472369302,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:44:08Z,Platform_A,35.00009613265337,130.03686840633068,K2BlackPanther,35.000036263157604,130.02458424825448,T90,35.00015393568047,130.00797404261033,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:44:09Z,Platform_A,35.0001058569039,130.03688815632805,K2BlackPanther,35.00004843784587,130.024566852355,T90,35.000145588607914,130.00793106656198,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:44:10Z,Platform_A,35.000110965383044,130.0368897354985,K2BlackPanther,35.000054087476926,130.02458784152057,T90,35.00017476364089,130.00788269082335,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:44:11Z,Platform_A,35.00010689001307,130.0368596397539,K2BlackPanther,35.00005308986648,130.02458564569108,T90,35.000173404247455,130.00778632563086,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:44:12Z,Platform_A,35.0001245874918,130.03688714875372,K2BlackPanther,35.000057772790065,130.02459043717175,T90,35.00017493088629,130.0077582443248,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:44:13Z,Platform_A,35.00011690734668,130.0368679106147,K2BlackPanther,35.00004541579291,130.02460573707603,T90,35.00018011467549,130.00766466652746,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:44:14Z,Platform_A,35.00012351808858,130.03685769316587,K2BlackPanther,35.000036544267786,130.0245913566711,T90,35.00015467998447,130.00762103730594,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:44:15Z,Platform_A,35.00010524155417,130.03686809911008,K2BlackPanther,35.00006453985799,130.02456380540798,T90,35.00015819913714,130.00754993420958,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:44:16Z,Platform_A,35.00009340158976,130.03689231489707,K2BlackPanther,35.00004966534997,130.02457159300525,T90,35.00015876359107,130.0074906301102,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:44:17Z,Platform_A,35.000124076090735,130.0368955528989,K2BlackPanther,35.000067164232426,130.02460538639926,T90,35.00015635423675,130.0074367153438,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:44:18Z,Platform_A,35.00009207604468,130.0368897009944,K2BlackPanther,35.00004067970921,130.0245688214194,T90,35.00016738358471,130.0073693419316,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:44:19Z,Platform_A,35.00012236910126,130.03689099051402,K2BlackPanther,35.00006544370062,130.0245866140828,T90,35.000145444748036,130.00728810354596,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:44:20Z,Platform_A,35.00009180630544,130.03685673017964,K2BlackPanther,35.000049631817184,130.02458882019826,T90,35.00015981007189,130.00723967915158,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:44:21Z,Platform_A,35.00010291596857,130.0368974740501,K2BlackPanther,35.00006288611159,130.02459807588423,T90,35.00015034631792,130.00717253865193,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:44:22Z,Platform_A,35.00010157848691,130.03686978091682,K2BlackPanther,35.000048650587125,130.024581983172,T90,35.00016952952677,130.00709872816475,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:44:23Z,Platform_A,35.00010954945772,130.0368687203415,K2BlackPanther,35.000052552682185,130.02457160207527,T90,35.000150861059765,130.00703118652385,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:44:24Z,Platform_A,35.000091910263315,130.0368865494416,K2BlackPanther,35.000061967882445,130.02457515704035,T90,35.00017611200369,130.006958726625,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:44:25Z,Platform_A,35.00011476996184,130.0368774596693,K2BlackPanther,35.000045852163915,130.02457185830147,T90,35.000151866817305,130.00690231915647,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:44:26Z,Platform_A,35.00012410287832,130.0368945633533,K2BlackPanther,35.00005954575658,130.02456948839787,T90,35.00014462039957,130.00683233754594,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:44:27Z,Platform_A,35.000111662404166,130.03687139271406,K2BlackPanther,35.00006154470359,130.02456793934144,T90,35.000168205122705,130.00680384068033,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:44:28Z,Platform_A,35.0001163918547,130.0368764917041,K2BlackPanther,35.00004242091952,130.0245978526987,T90,35.00015583051305,130.00670702930267,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:44:29Z,Platform_A,35.000121719766085,130.03689035419097,K2BlackPanther,35.00006643376722,130.02459191119954,T90,35.000150135762276,130.0066657127555,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:44:30Z,Platform_A,35.00011074437925,130.03686321842014,K2BlackPanther,35.00006494896534,130.02456594682727,T90,35.00016497600137,130.00661239917602,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:44:31Z,Platform_A,35.00010336859457,130.0368727532306,K2BlackPanther,35.00006962297126,130.02457364662666,T90,35.00017173004997,130.00653229362456,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:44:32Z,Platform_A,35.00012044608363,130.03686884163665,K2BlackPanther,35.000046120862315,130.0245778513476,T90,35.000144775909945,130.00647282177297,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:44:33Z,Platform_A,35.0000934546876,130.03687507896453,K2BlackPanther,35.00005071464752,130.0245930475702,T90,35.00015942041809,130.00639104437226,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:44:34Z,Platform_A,35.00009149726416,130.03685501658737,K2BlackPanther,35.00005995991734,130.02458151362302,T90,35.00014847832279,130.00633995540394,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:44:35Z,Platform_A,35.000093705029975,130.03685847936285,K2BlackPanther,35.000052568848496,130.02458512485555,T90,35.00015692465736,130.00630116689447,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:44:36Z,Platform_A,35.00011445375873,130.0368890804582,K2BlackPanther,35.00006023133927,130.0246029420919,T90,35.00016060278747,130.00622014247966,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:44:37Z,Platform_A,35.00012405137144,130.03689058398894,K2BlackPanther,35.000059485484826,130.02459310337892,T90,35.00015184015149,130.00615864242394,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:44:38Z,Platform_A,35.00010427923279,130.03687839486994,K2BlackPanther,35.000069910983456,130.02457545901288,T90,35.000151983196446,130.00608960824084,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:44:39Z,Platform_A,35.000124709809796,130.03688598328017,K2BlackPanther,35.000040155899576,130.02459305840875,T90,35.00015824170876,130.00604371004712,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:44:40Z,Platform_A,35.000120209173964,130.03689637804243,K2BlackPanther,35.00004065732727,130.02456870392191,T90,35.00014897359934,130.00596191043027,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:44:41Z,Platform_A,35.00011299814848,130.0368861497422,K2BlackPanther,35.000052091767714,130.02460140020213,T90,35.00017260985038,130.00589376729607,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:44:42Z,Platform_A,35.00010798430437,130.03688382313194,K2BlackPanther,35.00005714085056,130.02457894932047,T90,35.00016276208111,130.00581791939538,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:44:43Z,Platform_A,35.0001120017161,130.0368674186048,K2BlackPanther,35.000065142607475,130.0245709056837,T90,35.00017768483042,130.0057784766221,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:44:44Z,Platform_A,35.000114147461304,130.03686180105075,K2BlackPanther,35.000044871784446,130.02457913119136,T90,35.00015710055613,130.00569049416035,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:44:45Z,Platform_A,35.000101267741584,130.03686931383882,K2BlackPanther,35.00004469181668,130.02457695668397,T90,35.00014620805843,130.00566453641352,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:44:46Z,Platform_A,35.00009805260776,130.03686102102608,K2BlackPanther,35.000047674381776,130.02456277802483,T90,35.00014748540304,130.005601925711,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:44:47Z,Platform_A,35.000124443483855,130.03689247195695,K2BlackPanther,35.00004645282547,130.02457242174683,T90,35.00015283996743,130.00552973008703,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:44:48Z,Platform_A,35.0001127496352,130.0368612139933,K2BlackPanther,35.00004349748649,130.0245862321953,T90,35.000151060111705,130.00546318112828,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:44:49Z,Platform_A,35.000113675053484,130.03685848544333,K2BlackPanther,35.000071673473485,130.02456784328103,T90,35.000174488251496,130.0054055583708,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:44:50Z,Platform_A,35.00009682475298,130.03685785608613,K2BlackPanther,35.00005105246352,130.0245888975357,T90,35.00016239999886,130.00534876626384,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:44:51Z,Platform_A,35.00010830427511,130.03687923393338,K2BlackPanther,35.0000466402328,130.0245840311734,T90,35.00015441546194,130.0052740463285,ahead of,behind of,ahead of,behind of,ahead of,behind of
